,dz,overlap,types,nx,ny
Z0Tgprlsk0AO11fcHVMi,0.1,False,shoe-ring-rectangle,112.0,112.0
N8v2fxCDQMWJWUsv3FlD,0.1,False,shoe-circle-ring-polygon,112.0,112.0
gfmKIvJfMHKeyEBs9a3m,0.1,False,shoe-square-square-circle,112.0,112.0
XzIUcb25UaghFyh2cc4u,0.1,False,ring,112.0,112.0
1m4llXKrEYqrQb74nSVx,0.1,False,rectangle-ring,112.0,112.0
YDW3H92aupEZdZGm343O,0.1,False,ring-square-ring,112.0,112.0
lz9POq136r0MTKWKFb35,0.1,False,square-square-ring,112.0,112.0
uS4lpZNIMJI2V7PVcVvt,0.1,False,rectangle,112.0,112.0
aIB1EKWI9N5Alue2rHYl,0.1,False,square-shoe-circle,112.0,112.0
cKcOY2jNMRbQ9fZaXfwg,0.1,False,shoe,112.0,112.0
2QbLpNsbAE0SnsbTVRmk,0.1,False,polygon,112.0,112.0
tcQ4pHirmyFhJzAmhwTq,0.1,False,shoe-rectangle,112.0,112.0
shEFKQC6UptpaODuVs5c,0.1,False,ellipse-ring-polygon,112.0,112.0
4KNDBPIzkQDtDTZiVi9G,0.1,False,ring-polygon-polygon-square,112.0,112.0
yjAMY1t7WRCjGB9m4vHC,0.1,False,ellipse-circle-shoe,112.0,112.0
mpnfQg5unnI3qJFWnosx,0.1,False,circle-ellipse-polygon,112.0,112.0
aF6hTx0HxvqxWwWcgLpp,0.1,False,polygon-rectangle-ring,112.0,112.0
8dFku8V27pBxOpAv5n2N,0.1,False,circle-ring-polygon,112.0,112.0
tcO4B9f7yg3otG58btJ2,0.1,False,square-polygon-rectangle-square,112.0,112.0
A7RujvAwZOavLL1qjdLM,0.1,False,ellipse-shoe,112.0,112.0
wo64RYdkB0GmT20RPKbL,0.1,False,ring-rectangle,112.0,112.0
6m2KFhVTj20cdm2iUgdX,0.1,False,polygon-circle,112.0,112.0
qLofaEdQdSrDeEGDT85s,0.1,False,shoe-ring-square-shoe,112.0,112.0
3swLwQUf2IpkgAlgHgWZ,0.1,False,shoe,112.0,112.0
Pwp0dof1RTbxLd763Xm2,0.1,False,rectangle-rectangle,112.0,112.0
zcXYOxe5GGDEm6GFLlk9,0.1,False,circle-ring-shoe-shoe,112.0,112.0
F0AGwC30Lz3nMN7dzwp1,0.1,False,circle-square-shoe-polygon,112.0,112.0
GHpJ5YOUxhNltsFfKlLX,0.1,False,shoe-circle-square-rectangle,112.0,112.0
bbpoSWQh6ssWcK9lfymY,0.1,False,ring-rectangle-ellipse-circle,112.0,112.0
ds6cOp7m3nuZvV6Z9x3H,0.1,False,square-rectangle,112.0,112.0
yPMY57F8jAQvvSHcqxgE,0.1,False,square-circle-circle,112.0,112.0
dGgpDBprAypdqOOLittG,0.1,False,square-rectangle-polygon,112.0,112.0
EswuNczcmED9NEcYjHft,0.1,False,square-shoe-square,112.0,112.0
TOtK850yrW4MG1DCGgha,0.1,False,shoe-shoe-ring-polygon,112.0,112.0
KHR5jDCIXsAJWiUkCkQJ,0.1,False,polygon-ellipse-shoe,112.0,112.0
lsfCSbMrPXE1FYM084JJ,0.1,False,circle-rectangle,112.0,112.0
QHk0bL9c3JEK7DzgDplL,0.1,False,square-square-rectangle-ellipse,112.0,112.0
ASNkeg9XLZVQpNrBGVyi,0.1,False,ellipse-circle-shoe,112.0,112.0
IpDomnvedcvpXVu3GrUJ,0.1,False,square-shoe,112.0,112.0
spGwIFGcMq3KJkfbTr0w,0.1,False,rectangle-ellipse-circle,112.0,112.0
sZ71zlcLCiOvjmghFhjt,0.1,False,square,112.0,112.0
kphvs6yxTUfXIJhYK5Xe,0.1,False,ring-ellipse,112.0,112.0
gu7VrbGipLlg1t8grbcy,0.1,False,ellipse-ellipse,112.0,112.0
Z786hGRcf871phMrs8Wh,0.1,False,ellipse,112.0,112.0
TmJQS4MhKgy1SU6acJWL,0.1,False,ellipse-ellipse-polygon-shoe,112.0,112.0
TjieKb63dCt4tOs23uip,0.1,False,ring-shoe-polygon-circle,112.0,112.0
MZMC5anEYgboKJW2qXe5,0.1,False,polygon-circle,112.0,112.0
hOtRMPMCq21lmeTTBgQY,0.1,False,rectangle-circle,112.0,112.0
WQMG5ckCfs4lUvh88Vst,0.1,False,polygon-square-circle,112.0,112.0
wKD059YmlT2cuD8uC71n,0.1,False,ellipse-circle-ellipse,112.0,112.0
E1SKWUGzYJ7sQo4jZ7K2,0.1,False,ring-polygon-ring,112.0,112.0
rbnBnSnqwLWdZUyFNW9W,0.1,False,circle-ellipse-ring-circle,112.0,112.0
sC9MZWuxSgWj0OEnJHg9,0.1,False,rectangle,112.0,112.0
ncLaiKb3FlP6nDz6flyU,0.1,False,circle-square,112.0,112.0
zdnvDOOf6GqIhQxUoizb,0.1,False,rectangle,112.0,112.0
76pP3o9o1jekihZAg1FF,0.1,False,square-rectangle,112.0,112.0
2Roq3XfU9ggiTU0Gdj6I,0.1,False,polygon-rectangle,112.0,112.0
Y4wzKbfOj7L5CchIl4mB,0.1,False,rectangle,112.0,112.0
nUwfeiKR5XIXZil7aMWR,0.1,False,ring-square-ring,112.0,112.0
adIsnQq7HV8UDdAXJ9qq,0.1,False,square-square-rectangle,112.0,112.0
QBmL3JR2BmScZZzpmh7K,0.1,False,circle-shoe-square,112.0,112.0
1AUy516nULLfSH2ic6FH,0.1,False,ellipse-rectangle-ring-rectangle,112.0,112.0
0VaKb3tLztOQA6oDaQpI,0.1,False,square-square-polygon-shoe,112.0,112.0
SjygyzSPXOuUcBCzy7cC,0.1,False,ellipse-square-rectangle-square,112.0,112.0
9xj4GHw5Xzyy8YgdItIm,0.1,False,rectangle-rectangle-circle-shoe,112.0,112.0
olRvOyHaH66xyzLnLySq,0.1,False,ellipse-ellipse-square,112.0,112.0
MG12dQKMyA933AGo0Ryv,0.1,False,polygon,112.0,112.0
RHkDCHYV2B7nTCsTCO0T,0.1,False,shoe,112.0,112.0
zPiF8865x3XP0f4I4sUN,0.1,False,rectangle,112.0,112.0
AM64swVn0l7zwyoeMqp6,0.1,False,circle-rectangle-ellipse-polygon,112.0,112.0
cWOjtewgFmOLeAWWsqv7,0.1,False,shoe-shoe,112.0,112.0
ovbitRqIgN59gfzwG3va,0.1,False,circle,112.0,112.0
07DAtVbDeOKCMIjyIaKl,0.1,False,shoe-circle-circle-polygon,112.0,112.0
4OH1wWJbztwEyCIgW7P7,0.1,False,polygon-rectangle-circle-shoe,112.0,112.0
4QAeAAthXGmvqKU1aJth,0.1,False,rectangle-ring,112.0,112.0
LkC2bNJUGM1N4wqwQvx2,0.1,False,rectangle-shoe-polygon-circle,112.0,112.0
Ou53hOLNXrL0n6vIftT7,0.1,False,square-ring-circle,112.0,112.0
uAUR5eTYLRUlnH8h08vp,0.1,False,shoe-square-rectangle-ring,112.0,112.0
pWzL7yVPFDQ5lyKDt42h,0.1,False,ring-ring-circle-circle,112.0,112.0
tEvbSMlkh58d5xhBQIzR,0.1,False,ring-polygon-polygon,112.0,112.0
jJUes4J16lmu8hlDT2MN,0.1,False,square-shoe-polygon,112.0,112.0
glcM5y7FCPpBSZ8G6NNM,0.1,False,ellipse-polygon-square,112.0,112.0
vPiFva2TRINMttvfaZ04,0.1,False,ellipse-square,112.0,112.0
lx84ppDTm0T91xXmmpPc,0.1,False,polygon-rectangle,112.0,112.0
DVdJe6in0ml6urPlGLbq,0.1,False,ring-square,112.0,112.0
3y73806ZNgJiUxEeDPTN,0.1,False,ring-ring-ellipse,112.0,112.0
DJtto3529EvoDqSyFyNZ,0.1,False,rectangle-ellipse,112.0,112.0
9ruUP7nWfnQPR6EkAOWN,0.1,False,ellipse-ellipse-rectangle-circle,112.0,112.0
JdWZ4rfpmqhisvuDZ1Ep,0.1,False,shoe-square-polygon-shoe,112.0,112.0
c3txme4Tu4WznzZosQht,0.1,False,square-polygon,112.0,112.0
o9iL8fIRXdJ7E70rsf8Y,0.1,False,ring-square-ring,112.0,112.0
wEtrLMBjxuKzoCh9ALQh,0.1,False,shoe-ellipse-square,112.0,112.0
Fpqe9H0uzTbWwBUhuSqV,0.1,False,rectangle-square-square-ring,112.0,112.0
1Alb7OIMx3k4ObGPCskK,0.1,False,square,112.0,112.0
3JnfRCxNWniKnRJvLQT6,0.1,False,ellipse,112.0,112.0
FOf6OJuty1dHIW11RdtI,0.1,False,ring-rectangle,112.0,112.0
yQwq2nekJalLneBniOdg,0.1,False,ellipse-square,112.0,112.0
lKB2Nq5Y0lnUUE5YefWx,0.1,False,rectangle-ellipse-circle-circle,112.0,112.0
Hw7B90hw8WepfGax4SAl,0.1,False,rectangle-square,112.0,112.0
jGHRRpZ49PxcqrlRDaRf,0.1,False,polygon-shoe-ring-rectangle,112.0,112.0
v8abTIWbjOtSPL5m2DZA,0.1,False,circle,112.0,112.0
EoOTwVk79xsTxL0TwZSQ,0.1,False,circle-shoe-circle-square,112.0,112.0
vlzhdnvmN5cCHoMXpIVN,0.1,False,circle-shoe-square-polygon,112.0,112.0
3laWRE7tOnVgPEfeZwss,0.1,False,circle,112.0,112.0
FBasXoLFmZQIHKGcE49P,0.1,False,polygon,112.0,112.0
QL29o9VtYuM1S5H8rycX,0.1,False,circle-shoe-ring-polygon,112.0,112.0
o76g2FdVusm8rv5BRktv,0.1,False,square-circle-rectangle-square,112.0,112.0
U501R8GdTkksXFdRjBvj,0.1,False,ellipse,112.0,112.0
5fnWz5sjaRBStB5tDcX6,0.1,False,square-polygon-rectangle,112.0,112.0
QOympbPnbpHWC949x7Ln,0.1,False,shoe-polygon-ellipse-ring,112.0,112.0
T74F3WBU4cftbMIUt2Zy,0.1,False,shoe-ellipse-rectangle,112.0,112.0
jIkZMK7HenQnaKlLrlG5,0.1,False,rectangle-shoe-rectangle-polygon,112.0,112.0
EF6ub4fPsSC9jKED4ckK,0.1,False,square,112.0,112.0
RWcun0J3uj5FEFyvgeFV,0.1,False,shoe,112.0,112.0
qw3OcvCusgoO24Mv9RKr,0.1,False,ellipse,112.0,112.0
OUvQqBPWv7VY8GhwWat9,0.1,False,rectangle-rectangle-rectangle,112.0,112.0
P7YHBPA7as3NWFgQIhGS,0.1,False,circle-polygon-rectangle,112.0,112.0
ArSrLbgEfAxpm2C2bKi5,0.1,False,shoe-ring-rectangle,112.0,112.0
ewZP1xeKQSVoOQdBvVB0,0.1,False,square,112.0,112.0
LJBajW6lGgVeWbdkLVPW,0.1,False,ring-ellipse-rectangle-shoe,112.0,112.0
uTWotXVPUUQGTWOZ3s0s,0.1,False,square-ring,112.0,112.0
rMMiXHvG45iAxdkW1YGR,0.1,False,polygon-polygon-square,112.0,112.0
enO35DfyTNe41PFTvgcG,0.1,False,polygon-polygon,112.0,112.0
Fu6JUWki2BiTvvbdiJqL,0.1,False,ring-shoe-ellipse-circle,112.0,112.0
1pmaDVVbFM4wdLtXjQE5,0.1,False,ring-polygon-ellipse,112.0,112.0
RYzQ8hfEA1m9dTzgKiJw,0.1,False,shoe-shoe-circle,112.0,112.0
9Zl02ONAF3ryW6AFxCcb,0.1,False,rectangle-shoe-polygon-square,112.0,112.0
7QQMIeM8D9J1MuVRw8yX,0.1,False,polygon-ellipse-square-polygon,112.0,112.0
K0UETxKQL7DWfCJMggZ0,0.1,False,circle-rectangle-circle-circle,112.0,112.0
4z1T5kRzpLJqPXwSTVQJ,0.1,False,polygon-ellipse,112.0,112.0
WceXvbI9fMBDqygzBCg4,0.1,False,ellipse-ring-ring-circle,112.0,112.0
qyvrkSsOnYdRID1bjie9,0.1,False,polygon,112.0,112.0
FtRyaC5E2m1GNqt70pSm,0.1,False,rectangle-ellipse-square-ring,112.0,112.0
je93wvz2X8FBaIPKdBfO,0.1,False,polygon,112.0,112.0
GYZ86L3UzblTyUWlQCgw,0.1,False,ellipse,112.0,112.0
xIpNeeA2nQrfJ2unUbfw,0.1,False,square-rectangle,112.0,112.0
CkqJ5ku7pqSrEqfWoVew,0.1,False,rectangle-ellipse-rectangle-shoe,112.0,112.0
ObGFp1uiDKBJ4zmfj6yP,0.1,False,ellipse-rectangle-ring-ring,112.0,112.0
0Yqoj37H57ITDLiUBr3L,0.1,False,shoe-polygon-ellipse,112.0,112.0
WCt6VTn4YRc6Gf11LbdJ,0.1,False,square-ellipse-square,112.0,112.0
5Bp8k34TzUXiSwW5Fc9R,0.1,False,ring-square-rectangle-square,112.0,112.0
XHF1qOgMojnabHNvOC4W,0.1,False,shoe-polygon-shoe-square,112.0,112.0
xQpUKfUEoeBrwbStGRFL,0.1,False,circle-rectangle,112.0,112.0
tx3SS2x117rGeRNcPxzS,0.1,False,circle-ellipse-polygon-circle,112.0,112.0
SbADEOtXPpM3Hxp0owzo,0.1,False,shoe-polygon,112.0,112.0
I4rDMaEBV4nHs9izyofV,0.1,False,shoe,112.0,112.0
5mXBlWQdNP2Y4r2gZ34S,0.1,False,ellipse-circle-shoe,112.0,112.0
9njosr8b3agRvcSm0YCb,0.1,False,circle-rectangle,112.0,112.0
V9TjAztAAjR9fgZYwi5c,0.1,False,ellipse-circle-polygon,112.0,112.0
DzhjUmcn6v39ggMKfxb6,0.1,False,shoe-ring-ring-square,112.0,112.0
FZuNVHSMq0pkhNOIChb9,0.1,False,ellipse-ring-shoe,112.0,112.0
El2FyV7cafqn57mFjRrP,0.1,False,ring-ellipse,112.0,112.0
ybXClUzTZcmeNWCbizkJ,0.1,False,ring-circle-shoe-circle,112.0,112.0
prvIpYwX0OxeS0rgM1Bi,0.1,False,circle,112.0,112.0
tYIE6Qi5etTJXNziRMIl,0.1,False,circle,112.0,112.0
zgUoFRmuCrnlghl1hiTZ,0.1,False,rectangle-circle-ellipse-rectangle,112.0,112.0
w47pLpoyilGOh3wajQqp,0.1,False,circle-rectangle-ring-shoe,112.0,112.0
ze9yuGiG875Q0gro0QE3,0.1,False,ring-square,112.0,112.0
CsPudC013xQ2lKP7wm28,0.1,False,shoe-rectangle-rectangle-rectangle,112.0,112.0
9aCmuZtWEFtXL2WDLSdv,0.1,False,square-rectangle,112.0,112.0
lHzCa910uUJEDQ6vl3gx,0.1,False,circle-ellipse,112.0,112.0
GxLp4g8G8hoW0ogx8IHw,0.1,False,circle-ring,112.0,112.0
dATfe7i3hUfesZH66b5r,0.1,False,ring,112.0,112.0
OSaAjF6H7NKSUcat0G0r,0.1,False,circle-ring-square,112.0,112.0
VgZxVFo898aS4YYZNTNd,0.1,False,ellipse-ring,112.0,112.0
Ub7zzaFUCSEmN31JMj3G,0.1,False,polygon-ring-ellipse,112.0,112.0
UtvI715RHetDnwWLcPeK,0.1,False,shoe,112.0,112.0
prfDMAYTCWSJUtUrpODn,0.1,False,shoe-ellipse-rectangle,112.0,112.0
uRJ8r3dFc2Pqo0R7h2wa,0.1,False,circle-shoe-square,112.0,112.0
emhOV0pynNB7DDMbSfo9,0.1,False,ring-ellipse,112.0,112.0
1Tv6VL9yRngk69TvWg69,0.1,False,shoe,112.0,112.0
kAgSfnhA9Ba6oRLQZIAP,0.1,False,ellipse-circle-ellipse,112.0,112.0
kuRefiU9hHVAoiX0qPSe,0.1,False,circle-polygon-shoe-ring,112.0,112.0
4EJBhcAIi6XfumhDRuSu,0.1,False,ring-shoe,112.0,112.0
yCYkZvfnUn2fySEQaZTI,0.1,False,shoe-ring,112.0,112.0
dTRHIOkLiV1yOrIn6p16,0.1,False,ellipse-circle-circle,112.0,112.0
cCHrg8LaRttdGLq4LTZ8,0.1,False,ellipse-shoe-polygon-rectangle,112.0,112.0
QeGQGCl0eTJZz6rN7MoV,0.1,False,ring,112.0,112.0
Js4IyGqJ94JIigQONsYO,0.1,False,rectangle-circle,112.0,112.0
fPu1js3zR8jWLtoXbA8f,0.1,False,rectangle,112.0,112.0
oEEYjNnm6BSGSdAuXstk,0.1,False,circle-square,112.0,112.0
gciFpng8LW8IIM7Jxxbk,0.1,False,rectangle-ellipse-polygon,112.0,112.0
0yQl11bthuPDRGdX71hc,0.1,False,ellipse,112.0,112.0
Z41NY24FlrpW6zoUvdTT,0.1,False,ellipse-shoe,112.0,112.0
5gRenpcK9NNEG8LWGe2u,0.1,False,polygon-shoe-circle-square,112.0,112.0
1pEcnmHGjvgQvRqbj5Ax,0.1,False,shoe-circle-ellipse,112.0,112.0
qBc5sAwvvf51vUKE6svr,0.1,False,shoe-polygon-square-ring,112.0,112.0
pos5pyeepHQK9iTJlQMe,0.1,False,polygon-ellipse-ring-circle,112.0,112.0
GEP4ZuFOYRFRaLpKKdlO,0.1,False,rectangle-ellipse-square-circle,112.0,112.0
K1gAIIKFw0t3ACoknIqn,0.1,False,ellipse-ring-square,112.0,112.0
KyUfBzTJoCHPgm8idmxR,0.1,False,polygon-rectangle-polygon-circle,112.0,112.0
k6xoFSOZkFmYHSwNT86h,0.1,False,ring,112.0,112.0
QaDK4jMzDZp4hWjqwY6b,0.1,False,polygon-polygon,112.0,112.0
XBEGn10bUmSr2CMJQNm8,0.1,False,circle-circle-rectangle,112.0,112.0
FyHPhKTqmUP0xlvymh2r,0.1,False,ring,112.0,112.0
1YkvLwjcopEtQINBwdgI,0.1,False,circle-ring-rectangle,112.0,112.0
CmBVcg1W6BGinGgXGm3f,0.1,False,shoe-polygon,112.0,112.0
vLKtgtZtau1snKqT8OAV,0.1,False,circle-shoe,112.0,112.0
HJEEqrV6XCXBn3iy7ihF,0.1,False,ring-ellipse-square,112.0,112.0
eTAI1P4wpayoApA7gxs7,0.1,False,shoe-circle-ring-square,112.0,112.0
9WyHVfItLhO2PYvKAA0X,0.1,False,circle,112.0,112.0
6Bdsbs9xoSiTPPTG4gmv,0.1,False,rectangle-square-shoe,112.0,112.0
xxlyc4QVHo8i0aq8XNzo,0.1,False,ellipse-shoe,112.0,112.0
jbVIvEMjHve6A1rWGq7b,0.1,False,polygon-shoe-circle-square,112.0,112.0
4LfSOYQ1Gxi4VUUM8yLR,0.1,False,ring,112.0,112.0
aAfsHfB2vvSMo09oURTP,0.1,False,ellipse-ellipse-shoe,112.0,112.0
1gMWaRIoIWYFbD2xmPcE,0.1,False,square-circle-rectangle-shoe,112.0,112.0
CtjMs96EzeEbD6VYhAgx,0.1,False,shoe-circle-shoe,112.0,112.0
pLB3DlYMdLdGtf6TYmvW,0.1,False,circle,112.0,112.0
eHhftzZNPQDAEY3FK4mX,0.1,False,shoe,112.0,112.0
zhLGC40QmlURbaScH66N,0.1,False,ellipse-ellipse-ellipse,112.0,112.0
dpPzRLGpgcmHBqkftq6e,0.1,False,polygon-polygon-square-square,112.0,112.0
ecd1gs0mTQD2qzVPe0Dx,0.1,False,ellipse-polygon-polygon-ellipse,112.0,112.0
yKW4tkwr8yuY6iK8eenL,0.1,False,polygon-polygon-ring,112.0,112.0
ZgTBUN8PlEyb0R9I4cYl,0.1,False,polygon-circle,112.0,112.0
EwqN2dgwNnd5CLLZZWxv,0.1,False,rectangle-polygon-ellipse,112.0,112.0
BTbey4WIEUyGDFYa6lon,0.1,False,polygon-polygon-ring-square,112.0,112.0
xX1llnYAShDG2HWfSNsX,0.1,False,circle-rectangle-ring,112.0,112.0
yR41g13QGTnJ1nufBpMj,0.1,False,polygon-circle,112.0,112.0
LqDxAfTdCHcvC2vKje6F,0.1,False,ring-rectangle,112.0,112.0
96MD1qKJ1pup15EbPFPx,0.1,False,square-circle-ellipse-circle,112.0,112.0
0njDNDAihHDHmAoFrxfm,0.1,False,polygon,112.0,112.0
PFzj523p5H6fKLHw4S6c,0.1,False,ellipse-rectangle,112.0,112.0
pXAJ7tPvpFBUIukjCQbG,0.1,False,polygon,112.0,112.0
BmNuan4UAVSEvTeXLX4v,0.1,False,ellipse-rectangle,112.0,112.0
Ck0toq9RwaZqdFSRwOXA,0.1,False,square-shoe-rectangle,112.0,112.0
fdtCRg4sDsnhPX2YtJ58,0.1,False,circle-ellipse-shoe-rectangle,112.0,112.0
GNvriPe4eCGXD9KKxljf,0.1,False,rectangle,112.0,112.0
DD7MGBVraKWgpN3Y7BK9,0.1,False,rectangle,112.0,112.0
ZxzqDDLDUgmJB8IKpj0b,0.1,False,polygon-circle-ring,112.0,112.0
K1HGI1DUs4f750vFfzhc,0.1,False,ring-ellipse-ring-ellipse,112.0,112.0
iiniavZtLjiFHSxN7a9X,0.1,False,ellipse-polygon,112.0,112.0
2jlXTohgrJrT8GgYiAY5,0.1,False,shoe-ring,112.0,112.0
GyGJSMNc7Dv6cyFBTVSB,0.1,False,polygon-square-circle,112.0,112.0
XwhM2DFgeHSdR4sRbQAK,0.1,False,square-shoe-square-polygon,112.0,112.0
SXafACv9PFzXcC2uKaur,0.1,False,shoe,112.0,112.0
V2B9LQoNSYx0arp1UN3n,0.1,False,shoe-ellipse,112.0,112.0
G04hgjjBbiIhdRLKgUmj,0.1,False,polygon-ellipse,112.0,112.0
x1Cgz5xtM2Bkkx9D23m6,0.1,False,ellipse,112.0,112.0
wmVYzCis7JjB1GRjc19j,0.1,False,polygon-square-square-polygon,112.0,112.0
quCf48TJhMRGqJhMrGcx,0.1,False,shoe-ellipse-shoe-ellipse,112.0,112.0
3jfxeFk3nQ6qNrszm0JD,0.1,False,ellipse-shoe-ring-ellipse,112.0,112.0
ar2zcoDNNC51MMUYhEAq,0.1,False,ellipse-square-circle-polygon,112.0,112.0
RY3oHGeg1NsWOQW80fJ2,0.1,False,rectangle-rectangle-shoe-ellipse,112.0,112.0
NiJ3hYBYOA9Xzs6eN0QR,0.1,False,shoe,112.0,112.0
OJRfMgwDeiyS2BC95WbY,0.1,False,polygon,112.0,112.0
1PfNjiHObhT4VoL0ZyGG,0.1,False,circle,112.0,112.0
1VQmfzRmQxeQrddnui2H,0.1,False,square-ellipse,112.0,112.0
jz2CMoRXChWiZlxGty6N,0.1,False,polygon-square,112.0,112.0
JgIGyOsbnbgYYZQhKTRG,0.1,False,ring-rectangle,112.0,112.0
JuU0DWHJzXEJp11UrxbV,0.1,False,circle-ring,112.0,112.0
aV5uLWR9itu5ESj2YAdZ,0.1,False,ring,112.0,112.0
TyGlm5Qwpkec4kS7ccb1,0.1,False,shoe-shoe-polygon,112.0,112.0
2B9dN1WcLN23dBLobTFI,0.1,False,ellipse-ellipse-rectangle,112.0,112.0
PLobcDIhgZ3ESpzCwo3f,0.1,False,polygon-circle-square-polygon,112.0,112.0
fjKqdwCl80U7JMXbgXPI,0.1,False,shoe,112.0,112.0
7dKkxxqClRSvAmFX917E,0.1,False,ellipse,112.0,112.0
Bf4nBcuanvuc20VQkSuU,0.1,False,circle-square-ellipse-rectangle,112.0,112.0
pXS9BrSLVge1JGQcMcz2,0.1,False,rectangle-ellipse-ring,112.0,112.0
8XFvHWMo0cqgGo2xiQCg,0.1,False,rectangle-ellipse-rectangle,112.0,112.0
bFDcEAdyX7ObrnLcgtoK,0.1,False,ring-circle-ellipse-rectangle,112.0,112.0
mRF7TaYOHOvcqMa3NuGE,0.1,False,ring,112.0,112.0
NzjZCCK4RAeqjdju41vk,0.1,False,rectangle,112.0,112.0
FBpB2nOjqPvYPDiF5nQh,0.1,False,ring-ring-polygon,112.0,112.0
ELkGnHyqjXqQWv2ellPC,0.1,False,circle-polygon-rectangle-ring,112.0,112.0
DMfOXF4a7LaL6UV4evER,0.1,False,circle,112.0,112.0
aZVDES50aBmuAZUyJqbC,0.1,False,polygon-polygon-rectangle,112.0,112.0
qqIlQRinGhkIV3o64mE3,0.1,False,shoe,112.0,112.0
c48ZvbL8yAPwBhyoAMi6,0.1,False,ellipse-ring-ring,112.0,112.0
xxVzFRXseNKy3fmE5ATf,0.1,False,ellipse-ring-square-shoe,112.0,112.0
M3xOzpThZGrFl2B91rSg,0.1,False,circle-ring-square,112.0,112.0
6ABSdi4KKK3pdsGRGOt6,0.1,False,shoe-circle-square,112.0,112.0
a8WHTDeKkFul0euGRTxj,0.1,False,polygon-circle-ring,112.0,112.0
dMa0OMnhH6ufev3djKBm,0.1,False,circle-shoe-ellipse-square,112.0,112.0
J0KHGzXsLtHx7odEiZq4,0.1,False,ellipse-square-shoe,112.0,112.0
78APDPjQmAXFQBq9CFf6,0.1,False,circle,112.0,112.0
I5mflZ5J9CEIRVK1n9ec,0.1,False,polygon-polygon-ellipse,112.0,112.0
StMbfJmn8QG7nIDMnJlD,0.1,False,shoe-ring-ellipse,112.0,112.0
bzYyUjLsDDI56ak5ay5G,0.1,False,circle-shoe-circle-ellipse,112.0,112.0
UqGEPNZj445wekmJ2wrM,0.1,False,circle-circle-polygon-ellipse,112.0,112.0
FtY1048JAsz58t67WeOc,0.1,False,circle-ellipse-polygon,112.0,112.0
4zxJ63jei98OpbjuxTHn,0.1,False,polygon-square,112.0,112.0
eDCl0JQLC34e2SNaqo9N,0.1,False,ring-rectangle-shoe-polygon,112.0,112.0
8uVjXOT8SnbcYW9uy7Ts,0.1,False,square-circle,112.0,112.0
xZj734YnzakG7yh4c4Hv,0.1,False,ring,112.0,112.0
y6NTJ61reQqIEtC8JIgt,0.1,False,circle-rectangle-square,112.0,112.0
ZfB6y4QpNfvPXC1otXDa,0.1,False,rectangle,112.0,112.0
WaNbCMkJiRGJkqgPY0qX,0.1,False,rectangle-polygon-square-shoe,112.0,112.0
WZW37ClFZjH1wqsnkz4q,0.1,False,square-rectangle,112.0,112.0
P3Y9TBT07txMWxzKa5dy,0.1,False,square-shoe-polygon,112.0,112.0
pAmwZ1sijWUYA9gIcHcL,0.1,False,ellipse-shoe-ellipse,112.0,112.0
qbsWodlaK7fpbKyfOBq6,0.1,False,rectangle-rectangle-shoe-ellipse,112.0,112.0
BqJIYgSKr0uBygdd7Zwz,0.1,False,square-ellipse-ellipse,112.0,112.0
gCVgWHLwB4x1zhe0W3wj,0.1,False,ring-ellipse-rectangle,112.0,112.0
Nzy6hXni7a0YHxQcEyeM,0.1,False,shoe,112.0,112.0
mvnskpzWGqznVB1v3UBw,0.1,False,circle-ring,112.0,112.0
cSTB3cTiBtGULGoBDtu3,0.1,False,rectangle-shoe,112.0,112.0
WqnqWWC4EgUaGoLisAmo,0.1,False,ellipse-polygon-rectangle-square,112.0,112.0
QA8ybQNvJQhhWbX5Y4KF,0.1,False,shoe-circle,112.0,112.0
QpssViC5ATjl6cRrzBmW,0.1,False,ring-ellipse-polygon-ring,112.0,112.0
g5V2TQ43MFaSeLeMPMBj,0.1,False,rectangle-square,112.0,112.0
C0JrLsklgFpwylXaDgA3,0.1,False,square-rectangle-circle,112.0,112.0
ADamcy755g7n4oMsztj6,0.1,False,shoe,112.0,112.0
oTWf6w1HSOpc6LSQcBPm,0.1,False,square,112.0,112.0
8pigs4AJlAGoJij6tEYH,0.1,False,ring-ring-ring,112.0,112.0
3U16HozET7hnt0Up0hAm,0.1,False,circle-rectangle-circle,112.0,112.0
TJoJgbY56dO9yWBoIbNO,0.1,False,square,112.0,112.0
TuQjoUdIVm0eSwtXxhui,0.1,False,polygon-square-ring,112.0,112.0
BZDyuLAYoEr2RhyaTgHu,0.1,False,shoe-circle-rectangle-shoe,112.0,112.0
KYoZLvuJbhVqYHA22hX5,0.1,False,circle,112.0,112.0
yWOdEeB9gaG46sNIUMCr,0.1,False,ellipse,112.0,112.0
lOwTNhxRV634kaYrewfe,0.1,False,square-square,112.0,112.0
ZhRFRpDcSPgo4IeLqNy5,0.1,False,polygon-ring-ellipse,112.0,112.0
ofqDBhqYw6bpCddvKDuM,0.1,False,square-polygon-circle-polygon,112.0,112.0
xV9J7L4huC5u3OtUogBJ,0.1,False,polygon,112.0,112.0
pQW1xsq8k8pvCb4Ng0gG,0.1,False,shoe-polygon,112.0,112.0
xQH5PcFr6Xx7pD38H6pn,0.1,False,polygon-ring,112.0,112.0
LsrlWSgTAw2B6GFFxNXG,0.1,False,circle-ellipse,112.0,112.0
NkxKcgaecyFeoqoyAVUa,0.1,False,ring-rectangle-ellipse,112.0,112.0
